HeatingQC,1stFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,SaleCondition,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
1,0.1489142459079207,1.3049143554270894,1,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,0.6213066430962759,2,0.15381570761580488,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1.882304257739464,0.7851148929217203,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,-0.8648301673568319,2,0.05166018137843457,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.6405560310122902,-0.9264681281035638,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,1,0,0.0737825550346046,2,-0.050495344858935746,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.6132675387062432,-1.1498040188378098,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-2.0380960703461275,1,-1.2902919587397481,TA,P,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-1.018574909119795,-0.8118355470187295,0,-1.0273628233099534,0,0.16992708860002484,0,-0.9250621166560519,0,0,-1.4905719822844563,1,-1.081337473254218,TA,Y,0,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.9675928499482792,-0.5944289277199059,0,-1.0273628233099534,0,1.3856554504222593,0,0.3495455390055087,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,-0.17227272687262996,0.30682033046430834,0,-1.0273628233099534,1,0.16992708860002484,0,0.3495455390055087,1,0,-0.4346326695940902,1,-0.8584526887363192,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.6311112594162738,-1.1636389855204623,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-1.7252251628823154,1,-0.5241255119594709,TA,Y,1,Normal,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.021875652316657807,0.8977710501947471,0,0.7813658143509358,0,1.3856554504222593,0,0.3495455390055087,0,0,-0.7866124404908789,1,-0.5426992440026291,TA,Y,0,Normal,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.0874006890013417,-1.5174188478340025,0,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,-1.021265621088738,2,0.06559048041080325,Po,N,0,Abnorml,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.8528832168123682,-0.27622469401890043,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.28775828882527155,0,0,-3.2504708367684,1,-1.3367262888476439,TA,Y,1,Normal,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-1.2454450724330413,-0.8928689233028365,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-2.663837885273752,1,-1.2902919587397481,Fa,N,0,Normal,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1,-1.8546806795326571,-1.2585073284872217,0,-1.0273628233099534,1,0.16992708860002484,0,-0.9250621166560519,0,0,-2.2727492509439866,1,-1.1927798655131674,Fa,N,1,Normal,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.2450285180955143,0.29100893996984845,1,0.7813658143509358,0,-1.0458012732222097,1,-0.9250621166560519,1,1,1.1297218677249707,2,0.24204093482080652,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1,1.2399303121783627,0.28705609234623347,1,0.7813658143509358,0,-1.0458012732222097,1,-0.9250621166560519,1,1,1.0123952774260412,2,0.04237331535685545,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,2.223884054188621,1.0499556837039237,1,2.590094452011825,0,0.16992708860002484,1,0.3495455390055087,0,0,0.6995243699622289,3,1.4539769506368816,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,-0.6362094653334254,0.6309538356007363,0,0.7813658143509358,1,0.16992708860002484,1,0.986849366836289,1,0,0.6995243699622289,3,1.5932799409605685,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,-0.5699327884104546,0.7337278738147257,0,0.7813658143509358,2,1.3856554504222593,0,0.986849366836289,0,0,-0.0826528986973015,2,0.05166018137843457,TA,Y,0,Abnorml,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,1.349541739397122,0.37204231625395545,1,0.7813658143509358,0,0.16992708860002484,0,-0.28775828882527155,1,0,0.5039800527973464,2,-0.18979833518262254,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,0.8703103831848719,0.00047463963414781424,1,0.7813658143509358,0,-1.0458012732222097,1,-0.28775828882527155,1,0,0.30843573563246374,2,0.18167630568054224,TA,Y,0,Normal,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0.9620780896936005,0.07162589685921736,1,0.7813658143509358,0,0.16992708860002484,1,0.986849366836289,0,0,1.1297218677249707,3,1.4632638166584608,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.6107184357476674,0.5518968831284368,1,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,1,1,1.1297218677249707,2,0.6460196067594982,TA,Y,1,Partial,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.1409318511314335,-0.11613436526249395,0,0.7813658143509358,1,0.16992708860002484,0,-0.28775828882527155,0,0,1.1297218677249707,2,-0.33838819152788846,TA,Y,0,Normal,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.9268072026110664,0.21985768274477893,0,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,0,0,1.1688307311579471,3,0.8967649893421344,TA,Y,1,Partial,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0.8550157654334171,-0.01138390323669711,0,0.7813658143509358,0,0.16992708860002484,0,0.986849366836289,1,0,0.4257623259313933,2,-0.16193773711788517,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0.24578015833380107,-0.4837491942586866,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,1,0,0.30843573563246374,2,0.4881428843926532,TA,Y,0,Normal,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.7148151027117481,-0.12008721288610892,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,0,0.9732864139930646,2,-0.02727817980498795,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,1.3138542979770609,0.34437238288865063,1,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,0.8168509602611586,2,-0.17586803615025387,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,1.4489567547815783,0.4491228449144475,1,0.7813658143509358,0,0.16992708860002484,1,0.3495455390055087,1,1,1.1297218677249707,2,0.21882376976685872,TA,Y,1,Normal,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,2.0505450530054667,0.9155588645010145,1,0.7813658143509358,1,0.16992708860002484,1,0.3495455390055087,1,1,1.0515041408590176,3,1.946180849780575,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,0.4701012186884714,-0.30982389881962774,1,0.7813658143509358,0,-1.0458012732222097,0,0.986849366836289,0,0,0.7386332333952055,3,1.4446900846153026,TA,Y,0,Alloca,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1,-0.17227272687262996,-0.8078826993951146,0,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,,0,-2.1957613958437125,,Y,1,Abnorml,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0.07499026010922255,-0.6161695896497883,1,0.7813658143509358,0,-1.0458012732222097,0,-1.562365944486832,0,0,0.7386332333952055,2,-0.37553565561420493,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0.10303039265355633,-0.5944289277199059,1,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.5519592598930197,3,1.7511566633274134,TA,Y,1,Normal,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0,-0.3048260807185715,-0.9106567376091039,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,-0.12176176213027802,2,0.12131167654027797,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-0.5979729209547884,-0.05091237947284686,0,0.7813658143509358,0,1.3856554504222593,0,-0.28775828882527155,1,0,-0.0826528986973015,1,-0.6355679042184202,TA,Y,1,Normal,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.6150650014265322,-1.0134307758230932,1,-1.0273628233099534,0,-1.0458012732222097,0,-0.9250621166560519,0,0,-0.19997948899623105,1,-0.8166617916392132,TA,Y,1,Normal,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,-1.6150650014265322,-1.0134307758230932,1,-1.0273628233099534,0,-2.2615296350444445,0,-1.562365944486832,1,0,-0.19997948899623105,1,-0.8166617916392132,TA,Y,1,Normal,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1,0.0010662743105243821,-0.6734858801922055,1,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,-0.39552380616111366,1,-1.0023991120707956,TA,Y,0,Normal,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-1.5640829422550162,-0.8078826993951146,0,0.7813658143509358,1,0.16992708860002484,0,-0.28775828882527155,0,0,,0,-2.1957613958437125,,Y,0,Normal,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.8758251434395504,-1.353375671453981,0,-1.0273628233099534,0,-1.0458012732222097,0,-1.562365944486832,0,0,0.19110914533353415,1,-0.9698950809952686,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-0.8019011576408522,-1.296059380911564,0,-1.0273628233099534,0,0.16992708860002484,1,-0.28775828882527155,0,0,0.15200028190055764,1,-0.9698950809952686,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0,-0.6897406274635172,-1.2090967331920346,0,-1.0273628233099534,0,0.16992708860002484,0,-0.28775828882527155,0,0,0.2302180087665107,2,0.05166018137843457,TA,Y,0,Normal,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,-0.024424755275233606,0.662576616589656,0,0.7813658143509358,0,1.3856554504222593,0,0.3495455390055087,0,0,-3.054926519603517,1,-0.8584526887363192,Fa,N,0,Normal,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1.0895332376223905,0.17044708744959172,0,0.7813658143509358,0,0.16992708860002484,0,0.3495455390055087,1,1,-0.2781972158621841,2,0.24204093482080652,TA,Y,1,Normal,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.0338695268712499,-0.23076694634732822,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,0.7386332333952055,2,-0.38482252163578407,TA,Y,0,Normal,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.6005220239133642,0.3819244353129929,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,0.6213066430962759,2,-0.3476750575494676,TA,Y,1,Normal,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.5418926558661208,0.42145291154914266,1,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,0.855959823694135,2,-0.10157310797762091,TA,Y,1,Abnorml,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.1944630132615253,0.10324867784813715,0,0.7813658143509358,1,0.16992708860002484,1,-0.28775828882527155,0,0,0.6995243699622289,2,-0.24551953131209725,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1,-0.5164016262803628,1.5776608414565227,0,2.590094452011825,1,2.601383812244494,0,0.3495455390055087,1,0,0.8168509602611586,2,0.04237331535685545,TA,Y,1,Normal,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0.06989205419207095,-0.6201224372734032,0,0.7813658143509358,0,0.16992708860002484,1,-0.28775828882527155,0,0,0.5430889162303228,2,-0.24551953131209725,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.6362094653334254,0.2791503970990035,0,0.7813658143509358,1,0.16992708860002484,0,0.3495455390055087,1,0,0.5821977796632993,2,-0.37553565561420493,TA,Y,1,Normal,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
